Project;Release;ReleaseDate;ClassName;ClassPath;LOC;LOCTouched;NR;Nfix;Nauth;LOCAdded;MaxLOCAdded;AverageLOCAdded;CLOC;WMC;MaxChurn;AverageChurn;ChangeSetSize;NPM;MaxChangeSet;AverageChangeSet;Age;WeightedAge;AGE;SmellSourceRelease;NSmells;NPMDRuleTypes;PMDRules;PMDAnalysisStatus;PMDAnalysisWarning;Buggy;BugTicketCount;BugTickets;FixCommits;ConsistencyStatus;AnalysisWarning
Apache Syncope;1.0.1-incubating;2012-08-29;AbstractAttributable;core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractAttributable.java;105;168;1;0;1;168;168;168,000000;18;42;168;168,000000;1524;21;1524;1524,000000;133,000000;133,000000;0,000000;1.0.0-incubating;1;1;CouplingBetweenObjects(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.1-incubating;2012-08-29;AbstractExec;core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractExec.java;51;93;1;0;1;93;93;93,000000;27;12;93;93,000000;1524;8;1524;1524,000000;133,000000;133,000000;0,000000;1.0.0-incubating;1;1;DataClass(1);OK;;Yes;1;SYNCOPE-214;a4d57d70017b765cae2c349ffb08a8b5d8a1bcda;CONSISTENT_BUG_LINK;
Apache Syncope;1.0.1-incubating;2012-08-29;AbstractSchema;core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractSchema.java;171;244;2;0;2;243;231;121,500000;18;35;231;122,000000;1533;22;1524;766,500000;133,000000;132,946721;1,000000;1.0.0-incubating;1;1;DataClass(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.1-incubating;2012-08-29;ConnInstance;core/src/main/java/org/apache/syncope/core/persistence/beans/ConnInstance.java;113;207;2;1;1;195;188;97,500000;39;26;188;103,500000;1532;19;1524;766,000000;133,000000;125,289855;84,000000;1.0.0-incubating;1;1;DataClass(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.1-incubating;2012-08-29;Entitlement;core/src/main/java/org/apache/syncope/core/persistence/beans/Entitlement.java;28;55;1;0;1;55;55;55,000000;18;4;55;55,000000;1524;4;1524;1524,000000;133,000000;133,000000;0,000000;1.0.0-incubating;1;1;DataClass(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.1-incubating;2012-08-29;ExternalResource;core/src/main/java/org/apache/syncope/core/persistence/beans/ExternalResource.java;233;360;2;1;1;358;356;179,000000;55;50;356;180,000000;1532;39;1524;766,000000;133,000000;132,066667;84,000000;1.0.0-incubating;2;2;CyclomaticComplexity(1) | TooManyFields(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.1-incubating;2012-08-29;Notification;core/src/main/java/org/apache/syncope/core/persistence/beans/Notification.java;141;220;2;1;2;209;207;104,500000;18;32;207;110,000000;1533;23;1524;766,500000;133,000000;130,518182;42,000000;1.0.0-incubating;1;1;DataClass(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.1-incubating;2012-08-29;NotificationTask;core/src/main/java/org/apache/syncope/core/persistence/beans/NotificationTask.java;95;144;4;2;2;144;122;36,000000;21;18;122;36,000000;1544;16;1524;386,000000;133,000000;119,375000;34,333333;1.0.0-incubating;1;1;DataClass(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.1-incubating;2012-08-29;Policy;core/src/main/java/org/apache/syncope/core/persistence/beans/Policy.java;43;75;1;0;1;75;75;75,000000;18;6;75;75,000000;1524;6;1524;1524,000000;133,000000;133,000000;0,000000;1.0.0-incubating;1;1;DataClass(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.1-incubating;2012-08-29;PropagationTask;core/src/main/java/org/apache/syncope/core/persistence/beans/PropagationTask.java;72;143;2;0;2;141;139;70,500000;42;14;139;71,500000;1533;14;1524;766,500000;133,000000;132,580420;15,000000;1.0.0-incubating;1;1;DataClass(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.1-incubating;2012-08-29;ReportExec;core/src/main/java/org/apache/syncope/core/persistence/beans/ReportExec.java;38;74;1;0;1;74;74;74,000000;24;8;74;74,000000;1524;6;1524;1524,000000;133,000000;133,000000;0,000000;1.0.0-incubating;1;1;DataClass(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.1-incubating;2012-08-29;SchedTask;core/src/main/java/org/apache/syncope/core/persistence/beans/SchedTask.java;24;51;1;0;1;51;51;51,000000;18;4;51;51,000000;1524;4;1524;1524,000000;133,000000;133,000000;0,000000;1.0.0-incubating;1;1;DataClass(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.1-incubating;2012-08-29;SchemaMapping;core/src/main/java/org/apache/syncope/core/persistence/beans/SchemaMapping.java;95;157;1;0;1;157;157;157,000000;33;16;157;157,000000;1524;15;1524;1524,000000;133,000000;133,000000;0,000000;1.0.0-incubating;1;1;DataClass(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.1-incubating;2012-08-29;SyncTask;core/src/main/java/org/apache/syncope/core/persistence/beans/SyncTask.java;98;154;2;0;2;153;152;76,500000;24;19;152;77,000000;1533;17;1524;766,500000;133,000000;132,805195;15,000000;1.0.0-incubating;1;1;DataClass(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.1-incubating;2012-08-29;SyncopeConf;core/src/main/java/org/apache/syncope/core/persistence/beans/SyncopeConf.java;25;52;1;0;1;52;52;52,000000;18;4;52;52,000000;1524;4;1524;1524,000000;133,000000;133,000000;0,000000;1.0.0-incubating;1;1;DataClass(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.1-incubating;2012-08-29;SyncopeLogger;core/src/main/java/org/apache/syncope/core/persistence/beans/SyncopeLogger.java;39;69;1;0;1;69;69;69,000000;18;6;69;69,000000;1524;6;1524;1524,000000;133,000000;133,000000;0,000000;1.0.0-incubating;1;1;DataClass(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.1-incubating;2012-08-29;MAttr;core/src/main/java/org/apache/syncope/core/persistence/beans/membership/MAttr.java;105;155;2;0;2;147;132;73,500000;18;20;132;77,500000;1527;11;1524;763,500000;133,000000;131,070968;13,000000;1.0.0-incubating;1;1;DataClass(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.1-incubating;2012-08-29;MAttrUniqueValue;core/src/main/java/org/apache/syncope/core/persistence/beans/membership/MAttrUniqueValue.java;46;76;2;0;2;76;69;38,000000;18;7;69;38,000000;1533;5;1524;766,500000;133,000000;131,802632;13,000000;1.0.0-incubating;1;1;DataClass(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.1-incubating;2012-08-29;MDerAttr;core/src/main/java/org/apache/syncope/core/persistence/beans/membership/MDerAttr.java;37;68;2;0;2;65;59;32,500000;18;6;59;34,000000;1533;4;1524;766,500000;133,000000;131,279412;13,000000;1.0.0-incubating;1;1;DataClass(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.1-incubating;2012-08-29;MVirAttr;core/src/main/java/org/apache/syncope/core/persistence/beans/membership/MVirAttr.java;43;76;2;0;2;73;66;36,500000;18;7;66;38,000000;1533;5;1524;766,500000;133,000000;131,289474;13,000000;1.0.0-incubating;1;1;DataClass(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.1-incubating;2012-08-29;RAttr;core/src/main/java/org/apache/syncope/core/persistence/beans/role/RAttr.java;102;152;2;0;2;144;129;72,000000;18;20;129;76,000000;1527;11;1524;763,500000;133,000000;131,032895;13,000000;1.0.0-incubating;1;1;DataClass(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.1-incubating;2012-08-29;RAttrUniqueValue;core/src/main/java/org/apache/syncope/core/persistence/beans/role/RAttrUniqueValue.java;46;78;2;0;2;75;69;37,500000;18;7;69;39,000000;1533;5;1524;766,500000;133,000000;131,500000;13,000000;1.0.0-incubating;1;1;DataClass(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.1-incubating;2012-08-29;RDerAttr;core/src/main/java/org/apache/syncope/core/persistence/beans/role/RDerAttr.java;37;69;2;0;2;66;59;33,000000;18;6;59;34,500000;1533;4;1524;766,500000;133,000000;131,115942;13,000000;1.0.0-incubating;1;1;DataClass(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.1-incubating;2012-08-29;RVirAttr;core/src/main/java/org/apache/syncope/core/persistence/beans/role/RVirAttr.java;43;75;2;0;2;72;66;36,000000;18;7;66;37,500000;1533;5;1524;766,500000;133,000000;131,440000;13,000000;1.0.0-incubating;1;1;DataClass(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.1-incubating;2012-08-29;SyncopeRole;core/src/main/java/org/apache/syncope/core/persistence/beans/role/SyncopeRole.java;306;464;2;0;2;442;416;221,000000;54;73;416;232,000000;1527;38;1524;763,500000;133,000000;131,655172;13,000000;1.0.0-incubating;3;3;CouplingBetweenObjects(1) | CyclomaticComplexity(1) | GodClass(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.1-incubating;2012-08-29;SyncopeUser;core/src/main/java/org/apache/syncope/core/persistence/beans/user/SyncopeUser.java;426;637;4;0;3;605;544;151,250000;37;97;544;159,250000;1548;51;1524;387,000000;133,000000;128,028257;21,000000;1.0.0-incubating;6;6;AvoidDeeplyNestedIfStmts(1) | CouplingBetweenObjects(1) | CyclomaticComplexity(1) | ExcessivePublicCount(1) | GodClass(1) | TooManyFields(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.1-incubating;2012-08-29;UAttr;core/src/main/java/org/apache/syncope/core/persistence/beans/user/UAttr.java;102;173;2;0;2;165;150;82,500000;39;20;150;86,500000;1527;11;1524;763,500000;133,000000;131,271676;13,000000;1.0.0-incubating;1;1;DataClass(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.1-incubating;2012-08-29;UAttrUniqueValue;core/src/main/java/org/apache/syncope/core/persistence/beans/user/UAttrUniqueValue.java;46;78;2;0;2;75;69;37,500000;18;7;69;39,000000;1533;5;1524;766,500000;133,000000;131,500000;13,000000;1.0.0-incubating;1;1;DataClass(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.1-incubating;2012-08-29;UDerAttr;core/src/main/java/org/apache/syncope/core/persistence/beans/user/UDerAttr.java;37;69;2;0;2;66;59;33,000000;18;6;59;34,500000;1533;4;1524;766,500000;133,000000;131,115942;13,000000;1.0.0-incubating;1;1;DataClass(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.1-incubating;2012-08-29;UVirAttr;core/src/main/java/org/apache/syncope/core/persistence/beans/user/UVirAttr.java;46;78;2;0;2;75;69;37,500000;18;8;69;39,000000;1533;5;1524;766,500000;133,000000;131,500000;13,000000;1.0.0-incubating;1;1;DataClass(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.1-incubating;2012-08-29;UserDAOImpl;core/src/main/java/org/apache/syncope/core/persistence/dao/impl/UserDAOImpl.java;359;548;2;0;2;536;532;268,000000;63;80;532;274,000000;1528;14;1524;764,000000;133,000000;132,532847;16,000000;1.0.0-incubating;5;4;CognitiveComplexity(1) | CouplingBetweenObjects(1) | CyclomaticComplexity(2) | GodClass(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.1-incubating;2012-08-29;UserSearchDAOImpl;core/src/main/java/org/apache/syncope/core/persistence/dao/impl/UserSearchDAOImpl.java;396;555;3;1;3;552;545;184,000000;35;91;545;185,000000;1545;4;1524;515,000000;133,000000;132,282883;28,500000;1.0.0-incubating;6;4;CognitiveComplexity(2) | CyclomaticComplexity(2) | ExcessiveParameterList(1) | GodClass(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.1-incubating;2012-08-29;JBossPersistenceMappingFactory;core/src/main/java/org/apache/syncope/core/persistence/openjpa/JBossPersistenceMappingFactory.java;274;318;1;0;1;318;318;318,000000;30;67;318;318,000000;6;0;6;6,000000;47,000000;47,000000;0,000000;1.0.0-incubating;23;6;AvoidDeeplyNestedIfStmts(17) | CognitiveComplexity(1) | CyclomaticComplexity(2) | ExcessiveParameterList(1) | NPathComplexity(1) | NcssCount(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.1-incubating;2012-08-29;AbstractValidator;core/src/main/java/org/apache/syncope/core/persistence/validation/attrvalue/AbstractValidator.java;79;119;1;0;1;119;119;119,000000;21;18;119;119,000000;1524;1;1524;1524,000000;133,000000;133,000000;0,000000;1.0.0-incubating;2;2;CognitiveComplexity(1) | CyclomaticComplexity(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.1-incubating;2012-08-29;AttrValidator;core/src/main/java/org/apache/syncope/core/persistence/validation/entity/AttrValidator.java;35;63;1;0;1;63;63;63,000000;18;8;63;63,000000;1524;2;1524;1524,000000;133,000000;133,000000;0,000000;1.0.0-incubating;1;1;AvoidDeeplyNestedIfStmts(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.1-incubating;2012-08-29;AttrValueValidator;core/src/main/java/org/apache/syncope/core/persistence/validation/entity/AttrValueValidator.java;60;90;1;0;1;90;90;90,000000;18;11;90;90,000000;1524;2;1524;1524,000000;133,000000;133,000000;0,000000;1.0.0-incubating;2;2;AvoidDeeplyNestedIfStmts(1) | CognitiveComplexity(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.1-incubating;2012-08-29;PolicyValidator;core/src/main/java/org/apache/syncope/core/persistence/validation/entity/PolicyValidator.java;64;123;2;0;2;117;115;58,500000;21;22;115;61,500000;1526;2;1524;763,000000;133,000000;131,959350;16,000000;1.0.0-incubating;2;2;CognitiveComplexity(1) | CyclomaticComplexity(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.1-incubating;2012-08-29;PropagationTaskValidator;core/src/main/java/org/apache/syncope/core/persistence/validation/entity/PropagationTaskValidator.java;43;76;2;1;1;73;72;36,500000;18;10;72;38,000000;1528;2;1524;764,000000;133,000000;126,000000;133,000000;1.0.0-incubating;1;1;CognitiveComplexity(1);OK;;Yes;1;SYNCOPE-185;17d8b17e6877466f99d8759cd56f8859573cdc20;CONSISTENT_BUG_LINK;
Apache Syncope;1.0.1-incubating;2012-08-29;SyncTaskValidator;core/src/main/java/org/apache/syncope/core/persistence/validation/entity/SyncTaskValidator.java;53;90;2;0;2;88;86;44,000000;18;10;86;45,000000;1543;2;1524;771,500000;133,000000;132,377778;14,000000;1.0.0-incubating;3;2;AvoidDeeplyNestedIfStmts(2) | CognitiveComplexity(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.1-incubating;2012-08-29;AccountPolicyEnforcer;core/src/main/java/org/apache/syncope/core/policy/AccountPolicyEnforcer.java;84;135;1;0;1;135;135;135,000000;28;25;135;135,000000;1524;1;1524;1524,000000;133,000000;133,000000;0,000000;1.0.0-incubating;3;3;CognitiveComplexity(1) | CyclomaticComplexity(1) | NPathComplexity(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.1-incubating;2012-08-29;PasswordPolicyEnforcer;core/src/main/java/org/apache/syncope/core/policy/PasswordPolicyEnforcer.java;134;216;1;0;1;216;216;216,000000;33;58;216;216,000000;1524;1;1524;1524,000000;133,000000;133,000000;0,000000;1.0.0-incubating;5;4;CognitiveComplexity(1) | CyclomaticComplexity(2) | GodClass(1) | NPathComplexity(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.1-incubating;2012-08-29;PolicyEvaluator;core/src/main/java/org/apache/syncope/core/policy/PolicyEvaluator.java;84;150;3;0;2;136;123;45,333333;22;23;123;50,000000;1527;1;1524;509,000000;133,000000;130,620000;8,000000;1.0.0-incubating;6;3;AvoidDeeplyNestedIfStmts(4) | CognitiveComplexity(1) | CyclomaticComplexity(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.1-incubating;2012-08-29;ConnectorFacadeProxy;core/src/main/java/org/apache/syncope/core/propagation/ConnectorFacadeProxy.java;318;629;4;1;3;597;566;149,250000;163;83;566;157,250000;1553;17;1524;388,250000;133,000000;125,658188;28,666667;1.0.0-incubating;12;5;AvoidDeeplyNestedIfStmts(2) | CognitiveComplexity(2) | CouplingBetweenObjects(1) | CyclomaticComplexity(3) | ExcessiveParameterList(4);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.1-incubating;2012-08-29;PropagationManager;core/src/main/java/org/apache/syncope/core/propagation/PropagationManager.java;495;1135;10;4;3;999;818;99,900000;236;103;818;113,500000;1576;12;1524;157,600000;133,000000;109,258150;14,777778;1.0.0-incubating;12;8;AvoidDeeplyNestedIfStmts(1) | CognitiveComplexity(3) | CouplingBetweenObjects(1) | CyclomaticComplexity(2) | ExcessiveParameterList(2) | GodClass(1) | NPathComplexity(1) | NcssCount(1);OK;;Yes;1;SYNCOPE-185;17d8b17e6877466f99d8759cd56f8859573cdc20;CONSISTENT_BUG_LINK;
Apache Syncope;1.0.1-incubating;2012-08-29;UserReportlet;core/src/main/java/org/apache/syncope/core/report/UserReportlet.java;230;310;1;0;1;310;310;310,000000;20;45;310;310,000000;1524;0;1524;1524,000000;133,000000;133,000000;0,000000;1.0.0-incubating;6;5;AvoidDeeplyNestedIfStmts(1) | CognitiveComplexity(2) | CyclomaticComplexity(1) | ExcessiveParameterList(1) | NPathComplexity(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.1-incubating;2012-08-29;ConnInstanceController;core/src/main/java/org/apache/syncope/core/rest/controller/ConnInstanceController.java;307;523;4;1;3;484;438;121,000000;41;35;438;130,750000;1561;10;1524;390,250000;133,000000;123,957935;30,000000;1.0.0-incubating;1;1;CouplingBetweenObjects(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.1-incubating;2012-08-29;ReportController;core/src/main/java/org/apache/syncope/core/rest/controller/ReportController.java;343;504;3;1;2;476;434;158,666667;20;42;434;168,000000;1545;13;1524;515,000000;133,000000;121,626984;43,000000;1.0.0-incubating;2;2;CouplingBetweenObjects(1) | CyclomaticComplexity(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.1-incubating;2012-08-29;ResourceController;core/src/main/java/org/apache/syncope/core/rest/controller/ResourceController.java;201;287;2;1;2;285;244;142,500000;21;20;244;143,500000;1535;8;1524;767,500000;133,000000;119,515679;90,000000;1.0.0-incubating;1;1;CouplingBetweenObjects(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.1-incubating;2012-08-29;TaskController;core/src/main/java/org/apache/syncope/core/rest/controller/TaskController.java;345;461;1;0;1;461;461;461,000000;18;45;461;461,000000;1524;16;1524;1524,000000;133,000000;133,000000;0,000000;1.0.0-incubating;2;2;CouplingBetweenObjects(1) | CyclomaticComplexity(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.1-incubating;2012-08-29;UserController;core/src/main/java/org/apache/syncope/core/rest/controller/UserController.java;502;805;3;0;2;755;643;251,666667;36;61;643;268,333333;1531;27;1524;510,333333;133,000000;123,683230;24,500000;1.0.0-incubating;5;3;CouplingBetweenObjects(1) | CyclomaticComplexity(1) | ExcessiveParameterList(3);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.1-incubating;2012-08-29;AbstractAttributableDataBinder;core/src/main/java/org/apache/syncope/core/rest/data/AbstractAttributableDataBinder.java;531;811;3;2;3;783;755;261,000000;59;142;755;270,333333;1533;2;1524;511,000000;133,000000;126,573366;59,500000;1.0.0-incubating;24;8;AvoidDeeplyNestedIfStmts(9) | CognitiveComplexity(3) | CouplingBetweenObjects(1) | CyclomaticComplexity(4) | ExcessiveParameterList(2) | GodClass(1) | NPathComplexity(3) | NcssCount(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.1-incubating;2012-08-29;ConnInstanceDataBinder;core/src/main/java/org/apache/syncope/core/rest/data/ConnInstanceDataBinder.java;118;221;2;0;2;201;182;100,500000;23;22;182;110,500000;1531;3;1524;765,500000;133,000000;125,764706;41,000000;1.0.0-incubating;1;1;NPathComplexity(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.1-incubating;2012-08-29;PolicyDataBinder;core/src/main/java/org/apache/syncope/core/rest/data/PolicyDataBinder.java;103;219;3;0;2;181;138;60,333333;23;35;138;73,000000;1526;2;1524;508,666667;133,000000;128,000000;7,000000;1.0.0-incubating;3;2;CognitiveComplexity(1) | CyclomaticComplexity(2);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.1-incubating;2012-08-29;ResourceDataBinder;core/src/main/java/org/apache/syncope/core/rest/data/ResourceDataBinder.java;246;385;2;1;2;381;315;190,500000;32;47;315;192,500000;1535;8;1524;767,500000;133,000000;116,636364;90,000000;1.0.0-incubating;2;2;CyclomaticComplexity(1) | GodClass(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.1-incubating;2012-08-29;RoleDataBinder;core/src/main/java/org/apache/syncope/core/rest/data/RoleDataBinder.java;158;232;1;0;1;232;232;232,000000;33;29;232;232,000000;1524;3;1524;1524,000000;133,000000;133,000000;0,000000;1.0.0-incubating;3;3;CognitiveComplexity(1) | CyclomaticComplexity(1) | NPathComplexity(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.1-incubating;2012-08-29;TaskDataBinder;core/src/main/java/org/apache/syncope/core/rest/data/TaskDataBinder.java;202;357;7;3;4;319;236;45,571429;23;46;236;51,000000;1566;4;1524;223,714286;133,000000;112,518207;22,166667;1.0.0-incubating;3;3;CouplingBetweenObjects(1) | CyclomaticComplexity(1) | GodClass(1);OK;;Yes;1;SYNCOPE-192;b2daa7c53f9eeb76bc4196477f735c7a29bc2154;CONSISTENT_BUG_LINK;
Apache Syncope;1.0.1-incubating;2012-08-29;UserDataBinder;core/src/main/java/org/apache/syncope/core/rest/data/UserDataBinder.java;283;446;3;1;3;434;411;144,666667;55;52;411;148,666667;1531;9;1524;510,333333;133,000000;126,670404;44,500000;1.0.0-incubating;8;6;CognitiveComplexity(2) | CouplingBetweenObjects(1) | CyclomaticComplexity(2) | GodClass(1) | NPathComplexity(1) | NcssCount(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.1-incubating;2012-08-29;NotificationJob;core/src/main/java/org/apache/syncope/core/scheduling/NotificationJob.java;158;335;7;4;2;285;234;40,714286;34;28;234;47,857143;1566;2;1524;223,714286;133,000000;99,632836;22,166667;1.0.0-incubating;3;3;CognitiveComplexity(1) | CyclomaticComplexity(1) | NPathComplexity(1);OK;;Yes;1;SYNCOPE-192;b2daa7c53f9eeb76bc4196477f735c7a29bc2154;CONSISTENT_BUG_LINK;
Apache Syncope;1.0.1-incubating;2012-08-29;ReportJob;core/src/main/java/org/apache/syncope/core/scheduling/ReportJob.java;133;227;2;0;1;217;207;108,500000;47;11;207;113,500000;1533;2;1524;766,500000;133,000000;126,127753;78,000000;1.0.0-incubating;1;1;CognitiveComplexity(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.1-incubating;2012-08-29;ReportXMLConst;core/src/main/java/org/apache/syncope/core/scheduling/ReportXMLConst.java;12;41;1;0;1;41;41;41,000000;18;0;41;41,000000;1524;0;1524;1524,000000;133,000000;133,000000;0,000000;1.0.0-incubating;1;1;DataClass(1);OK;;No;0;;;NO_BUG_LINK;
